Source,Target,Type,id,weight,book
Cersei-Lannister,Tommen-Baratheon,Undirected,945,111,all
Cersei-Lannister,Tyrion-Lannister,Undirected,946,209,all
Cersei-Lannister,Tywin-Lannister,Undirected,947,57,all
Cersei-Lannister,Unella,Undirected,948,13,all
Cersei-Lannister,Varys,Undirected,949,53,all
Cersei-Lannister,Vayon-Poole,Undirected,950,4,all
Cersei-Lannister,Vylarr,Undirected,951,3,all
Cersei-Lannister,Walder-Frey,Undirected,952,5,all
Cersei-Lannister,Willas-Tyrell,Undirected,953,5,all
Chataya,Tyrion-Lannister,Undirected,954,10,all
Chayle,Mikken,Undirected,955,4,all
Chella,Shae,Undirected,956,4,all
Chella,Tyrion-Lannister,Undirected,957,8,all
Chella,Varys,Undirected,958,4,all
Chett,Jeor-Mormont,Undirected,959,6,all
Chett,Jon-Snow,Undirected,960,9,all
Chett,Lark,Undirected,961,9,all
Chett,Qhorin-Halfhand,Undirected,962,3,all
Chett,Samwell-Tarly,Undirected,963,10,all
Chett,Small-Paul,Undirected,964,8,all
Chiggen,Tyrion-Lannister,Undirected,965,5,all
Chiggen,Willis-Wode,Undirected,966,3,all
Chiswyck,Dunsen,Undirected,967,3,all
Chiswyck,Gregor-Clegane,Undirected,968,4,all
Chiswyck,Ilyn-Payne,Undirected,969,3,all
Chiswyck,Joffrey-Baratheon,Undirected,970,3,all
Chiswyck,Meryn-Trant,Undirected,971,3,all
Chiswyck,Polliver,Undirected,972,4,all
Chiswyck,Rafford,Undirected,973,7,all
Chiswyck,Sandor-Clegane,Undirected,974,3,all
Chiswyck,Tickler,Undirected,975,5,all
Chiswyck,Weese,Undirected,976,6,all
Clayton-Suggs,Godry-Farring,Undirected,977,5,all
Clayton-Suggs,Stannis-Baratheon,Undirected,978,6,all
Clement-Piper,Jaime-Lannister,Undirected,979,3,all
Clement-Piper,Karyl-Vance,Undirected,980,4,all
Cleon,Daenerys-Targaryen,Undirected,981,13,all
Cleon,Ghael,Undirected,982,5,all
Cleon,Quentyn-Martell,Undirected,983,3,all
Cleos-Frey,Eddard-Stark,Undirected,984,3,all
Cleos-Frey,Jaime-Lannister,Undirected,985,32,all
Cleos-Frey,Robb-Stark,Undirected,986,11,all
Cleos-Frey,Tyrion-Lannister,Undirected,987,13,all
Cletus-Yronwood,Daenerys-Targaryen,Undirected,988,3,all
Cletus-Yronwood,Gerris-Drinkwater,Undirected,989,5,all
Cletus-Yronwood,Kedry,Undirected,990,3,all
Cletus-Yronwood,Quentyn-Martell,Undirected,991,7,all
Cley-Cerwyn,Donella-Hornwood,Undirected,992,3,all
Cley-Cerwyn,Rodrik-Cassel,Undirected,993,4,all
Clubfoot-Karl,Craster,Undirected,994,6,all
Clubfoot-Karl,Samwell-Tarly,Undirected,995,3,all
Clydas,Hobb,Undirected,996,6,all
Clydas,Jon-Snow,Undirected,997,30,all
Clydas,Mully,Undirected,998,4,all
Clydas,Samwell-Tarly,Undirected,999,9,all
Clydas,Stannis-Baratheon,Undirected,1000,3,all
Cohollo,Daenerys-Targaryen,Undirected,1001,7,all
Cohollo,Drogo,Undirected,1002,9,all
Cohollo,Haggo,Undirected,1003,7,all
Cohollo,Qotho,Undirected,1004,6,all
Coldhands,Gilly,Undirected,1005,3,all
Coldhands,Hodor,Undirected,1006,4,all
Coldhands,Meera-Reed,Undirected,1007,3,all
Colemon,Gretchel,Undirected,1008,5,all
Colemon,Maddy,Undirected,1009,5,all
Colemon,Petyr-Baelish,Undirected,1010,6,all
Colemon,Robert-Arryn,Undirected,1011,7,all
Colemon,Vardis-Egen,Undirected,1012,4,all
Colen-of-Greenpools,Renly-Baratheon,Undirected,1013,3,all
Conn,Coratt,Undirected,1014,5,all
Conn,Shagga,Undirected,1015,9,all
Conn,Tyrion-Lannister,Undirected,1016,6,all
Corliss-Penny,Stannis-Baratheon,Undirected,1017,3,all
Cortnay-Penrose,Davos-Seaworth,Undirected,1018,5,all
Cortnay-Penrose,Renly-Baratheon,Undirected,1019,3,all
Cortnay-Penrose,Stannis-Baratheon,Undirected,1020,18,all
Cortnay-Penrose,Tyrion-Lannister,Undirected,1021,3,all
Cortnay-Penrose,Varys,Undirected,1022,3,all
Cotter-Pyke,Denys-Mallister,Undirected,1023,18,all
Cotter-Pyke,Eddison-Tollett,Undirected,1024,3,all
Cotter-Pyke,Jon-Snow,Undirected,1025,14,all
Cotter-Pyke,Othell-Yarwyck,Undirected,1026,6,all
Cotter-Pyke,Pypar,Undirected,1027,3,all
Cotter-Pyke,Samwell-Tarly,Undirected,1028,10,all
Cotter-Pyke,Selyse-Florent,Undirected,1029,3,all
Cotter-Pyke,Stannis-Baratheon,Undirected,1030,5,all
Craster,Dirk,Undirected,1031,6,all
Craster,Dywen,Undirected,1032,7,all
Craster,Eddison-Tollett,Undirected,1033,6,all
Craster,Gilly,Undirected,1034,24,all
Craster,Grenn,Undirected,1035,3,all
Craster,Jeor-Mormont,Undirected,1036,30,all
Craster,Jojen-Reed,Undirected,1037,3,all
Craster,Jon-Snow,Undirected,1038,36,all
Craster,Mance-Rayder,Undirected,1039,10,all
Craster,Samwell-Tarly,Undirected,1040,48,all
Craster,Thoren-Smallwood,Undirected,1041,4,all
Craster,Tormund,Undirected,1042,3,all
Creighton-Longbough,Illifer,Undirected,1043,15,all
Creighton-Longbough,Shadrich,Undirected,1044,4,all
Cressen,Davos-Seaworth,Undirected,1045,14,all
Cressen,Melisandre,Undirected,1046,7,all
Cressen,Patchface,Undirected,1047,8,all
Cressen,Pylos,Undirected,1048,17,all
Cressen,Renly-Baratheon,Undirected,1049,4,all
Cressen,Robert-Baratheon,Undirected,1050,4,all
Cressen,Selyse-Florent,Undirected,1051,3,all
Cressen,Shireen-Baratheon,Undirected,1052,6,all
Cressen,Stannis-Baratheon,Undirected,1053,21,all
Cromm,Grimtongue,Undirected,1054,4,all
Cromm,Hagen,Undirected,1055,4,all
Cutjack,Gendry,Undirected,1056,3,all
Cutjack,Kurz,Undirected,1057,4,all
Cutjack,Tarber,Undirected,1058,3,all
Daario-Naharis,Daenerys-Targaryen,Undirected,1059,65,all
Daario-Naharis,Drogo,Undirected,1060,3,all
Daario-Naharis,Grey-Worm,Undirected,1061,6,all
Daario-Naharis,Groleo,Undirected,1062,4,all
Daario-Naharis,Hero,Undirected,1063,7,all
Daario-Naharis,Hizdahr-zo-Loraq,Undirected,1064,14,all
Daario-Naharis,Irri,Undirected,1065,10,all
Daario-Naharis,Jhiqui,Undirected,1066,5,all
Daario-Naharis,Jhogo,Undirected,1067,9,all
Daario-Naharis,Jorah-Mormont,Undirected,1068,10,all
Daario-Naharis,Missandei,Undirected,1069,4,all
Daario-Naharis,Prendahl-na-Ghezn,Undirected,1070,3,all
Daario-Naharis,Quentyn-Martell,Undirected,1071,5,all
Daario-Naharis,Rakharo,Undirected,1072,4,all
Daario-Naharis,Sallor,Undirected,1073,3,all
Daario-Naharis,Skahaz-mo-Kandaq,Undirected,1074,9,all
Dacey-Mormont,Maege-Mormont,Undirected,1075,3,all
Dacey-Mormont,Robb-Stark,Undirected,1076,3,all
Daemon-Sand,Doran-Martell,Undirected,1077,3,all
Daemon-Sand,Oberyn-Martell,Undirected,1078,3,all
Daenerys-Targaryen,Daeron-II-Targaryen,Undirected,1079,3,all
Daenerys-Targaryen,Doran-Martell,Undirected,1080,3,all
Daenerys-Targaryen,Doreah,Undirected,1081,18,all
Daenerys-Targaryen,Drogo,Undirected,1082,123,all
Daenerys-Targaryen,Eddard-Stark,Undirected,1083,5,all
Daenerys-Targaryen,Eroeh,Undirected,1084,8,all
Daenerys-Targaryen,Ezzara,Undirected,1085,3,all
Daenerys-Targaryen,Galazza-Galare,Undirected,1086,19,all
Daenerys-Targaryen,Gerris-Drinkwater,Undirected,1087,15,all
Daenerys-Targaryen,Ghael,Undirected,1088,8,all
Daenerys-Targaryen,Grey-Worm,Undirected,1089,25,all
Daenerys-Targaryen,Groleo,Undirected,1090,10,all
Daenerys-Targaryen,Haggo,Undirected,1091,12,all
Daenerys-Targaryen,Hero,Undirected,1092,5,all
Daenerys-Targaryen,Hizdahr-zo-Loraq,Undirected,1093,96,all
Daenerys-Targaryen,Illyrio-Mopatis,Undirected,1094,36,all
Daenerys-Targaryen,Irri,Undirected,1095,73,all
Daenerys-Targaryen,Jhiqui,Undirected,1096,65,all
Daenerys-Targaryen,Jhogo,Undirected,1097,39,all
Daenerys-Targaryen,Jon-Connington,Undirected,1098,6,all
Daenerys-Targaryen,Jorah-Mormont,Undirected,1099,161,all
Daenerys-Targaryen,Kraznys-mo-Nakloz,Undirected,1100,16,all
Daenerys-Targaryen,Lynesse-Hightower,Undirected,1101,3,all
Daenerys-Targaryen,Lysono-Maar,Undirected,1102,3,all
Daenerys-Targaryen,Mace-Tyrell,Undirected,1103,3,all
Daenerys-Targaryen,Marselen,Undirected,1104,3,all
Daenerys-Targaryen,Meris,Undirected,1105,6,all
Daenerys-Targaryen,Mero,Undirected,1106,5,all
Daenerys-Targaryen,Mezzara,Undirected,1107,4,all
Daenerys-Targaryen,Miklaz,Undirected,1108,3,all
Daenerys-Targaryen,Mirri-Maz-Duur,Undirected,1109,34,all
Daenerys-Targaryen,Missandei,Undirected,1110,63,all
Daenerys-Targaryen,Moqorro,Undirected,1111,3,all
Daenerys-Targaryen,Oznak-zo-Pahl,Undirected,1112,4,all
Daenerys-Targaryen,Penny,Undirected,1113,4,all
Daenerys-Targaryen,Pono,Undirected,1114,4,all
Daenerys-Targaryen,Pyat-Pree,Undirected,1115,14,all
Daenerys-Targaryen,Qavo-Nogarys,Undirected,1116,5,all
Daenerys-Targaryen,Qezza,Undirected,1117,6,all
Daenerys-Targaryen,Qotho,Undirected,1118,18,all
Daenerys-Targaryen,Quaithe,Undirected,1119,11,all
Daenerys-Targaryen,Quaro,Undirected,1120,5,all
Daenerys-Targaryen,Quentyn-Martell,Undirected,1121,58,all
Daenerys-Targaryen,Rakharo,Undirected,1122,22,all
Daenerys-Targaryen,Reznak-mo-Reznak,Undirected,1123,19,all
Daenerys-Targaryen,Rhaegar-Targaryen,Undirected,1124,27,all
Daenerys-Targaryen,Rhaegel-Targaryen,Undirected,1125,5,all
Daenerys-Targaryen,Robert-Baratheon,Undirected,1126,26,all
Daenerys-Targaryen,Skahaz-mo-Kandaq,Undirected,1127,33,all
Daenerys-Targaryen,Spotted-Cat,Undirected,1128,3,all
Daenerys-Targaryen,Symon-Stripeback,Undirected,1129,4,all
Daenerys-Targaryen,Tattered-Prince,Undirected,1130,4,all
Daenerys-Targaryen,Tyrion-Lannister,Undirected,1131,17,all
Daenerys-Targaryen,Varys,Undirected,1132,8,all
Daenerys-Targaryen,Victarion-Greyjoy,Undirected,1133,7,all
Daenerys-Targaryen,Viserys-Targaryen,Undirected,1134,55,all
Daenerys-Targaryen,Xaro-Xhoan-Daxos,Undirected,1135,29,all
Daenerys-Targaryen,Yurkhaz-zo-Yunzak,Undirected,1136,4,all
Daeron-I-Targaryen,Shireen-Baratheon,Undirected,1137,3,all
Dagmer,Rodrik-Cassel,Undirected,1138,3,all
Dagmer,Theon-Greyjoy,Undirected,1139,7,all
Dalbridge,Ebben,Undirected,1140,4,all
Dalbridge,Jon-Snow,Undirected,1141,4,all
Dalbridge,Qhorin-Halfhand,Undirected,1142,5,all
Dalla,Gilly,Undirected,1143,10,all
Dalla,Jon-Snow,Undirected,1144,6,all
Dalla,Mance-Rayder,Undirected,1145,15,all
Dalla,Melisandre,Undirected,1146,3,all
Dalla,Stannis-Baratheon,Undirected,1147,5,all
Dalla,Val,Undirected,1148,12,all
Damon-Dance-for-Me,Grunt,Undirected,1149,3,all
Damon-Dance-for-Me,Ramsay-Snow,Undirected,1150,7,all
Damon-Dance-for-Me,Skinner,Undirected,1151,7,all
Damon-Dance-for-Me,Sour-Alyn,Undirected,1152,4,all
Damon-Dance-for-Me,Theon-Greyjoy,Undirected,1153,5,all
Danwell-Frey,Hosteen-Frey,Undirected,1154,3,all
Danwell-Frey,Jared-Frey,Undirected,1155,3,all
Danwell-Frey,Walder-Frey,Undirected,1156,3,all
Dareon,Gilly,Undirected,1157,7,all
Dareon,Jon-Snow,Undirected,1158,6,all
Dareon,Lanna-(Happy-Port),Undirected,1159,4,all
Dareon,Samwell-Tarly,Undirected,1160,26,all
Daryn-Hornwood,Eddard-Stark,Undirected,1161,3,all
Daryn-Hornwood,Torrhen-Karstark,Undirected,1162,3,all
Daven-Lannister,Emmon-Frey,Undirected,1163,3,all
Daven-Lannister,Jaime-Lannister,Undirected,1164,12,all
Davos-Seaworth,Devan-Seaworth,Undirected,1165,9,all
Davos-Seaworth,Eddard-Stark,Undirected,1166,4,all
Davos-Seaworth,Edric-Storm,Undirected,1167,19,all
Davos-Seaworth,Garth-(Wolfs-Den),Undirected,1168,4,all
Davos-Seaworth,Godric-Borrell,Undirected,1169,9,all
Davos-Seaworth,Guncer-Sunglass,Undirected,1170,3,all
Davos-Seaworth,Imry-Florent,Undirected,1171,3,all
Davos-Seaworth,Joffrey-Baratheon,Undirected,1172,10,all
Davos-Seaworth,Khorane-Sathmantes,Undirected,1173,4,all
Davos-Seaworth,Lamprey,Undirected,1174,8,all
Davos-Seaworth,Leona-Woolfield,Undirected,1175,3,all
Davos-Seaworth,Marlon-Manderly,Undirected,1176,5,all
Davos-Seaworth,Matthos-Seaworth,Undirected,1177,3,all
Davos-Seaworth,Melisandre,Undirected,1178,64,all
Davos-Seaworth,Monford-Velaryon,Undirected,1179,3,all
Davos-Seaworth,Porridge,Undirected,1180,6,all
Davos-Seaworth,Pylos,Undirected,1181,24,all
Davos-Seaworth,Renly-Baratheon,Undirected,1182,6,all
Davos-Seaworth,Robb-Stark,Undirected,1183,3,all
Davos-Seaworth,Robett-Glover,Undirected,1184,4,all
Davos-Seaworth,Salladhor-Saan,Undirected,1185,41,all
Davos-Seaworth,Selyse-Florent,Undirected,1186,6,all
Davos-Seaworth,Shireen-Baratheon,Undirected,1187,9,all
Davos-Seaworth,Stannis-Baratheon,Undirected,1188,131,all
Davos-Seaworth,Sybell-Spicer,Undirected,1189,3,all
Davos-Seaworth,Wyman-Manderly,Undirected,1190,32,all
Denyo-Terys,Ternesio-Terys,Undirected,1191,3,all
Denys-Mallister,Eddison-Tollett,Undirected,1192,3,all
Denys-Mallister,Janos-Slynt,Undirected,1193,3,all
Denys-Mallister,Jon-Snow,Undirected,1194,4,all
Denys-Mallister,Othell-Yarwyck,Undirected,1195,4,all
Denys-Mallister,Pypar,Undirected,1196,4,all
Denys-Mallister,Samwell-Tarly,Undirected,1197,14,all
Denzo-Dhan,Meris,Undirected,1198,3,all
Desmond,Eddard-Stark,Undirected,1199,4,all
Desmond-Grell,Edmure-Tully,Undirected,1200,8,all
Desmond-Grell,Robb-Stark,Undirected,1201,4,all
Desmond-Grell,Utherydes-Wayn,Undirected,1202,9,all
Devan-Seaworth,Jon-Snow,Undirected,1203,5,all
Devan-Seaworth,Melisandre,Undirected,1204,4,all
Devan-Seaworth,Pylos,Undirected,1205,3,all
Devan-Seaworth,Renly-Baratheon,Undirected,1206,3,all
Devan-Seaworth,Stannis-Baratheon,Undirected,1207,31,all
Dick-Crabb,Eustace-Brune,Undirected,1208,3,all
Dick-Crabb,Jaime-Lannister,Undirected,1209,3,all
Dick-Crabb,Podrick-Payne,Undirected,1210,9,all
Dick-Crabb,Renly-Baratheon,Undirected,1211,3,all
Dick-Follard,Jon-Snow,Undirected,1212,3,all
Dick-Follard,Satin,Undirected,1213,5,all
Dick-Straw,Hugh-Hungerford,Undirected,1214,3,all
Dick-Straw,Tattered-Prince,Undirected,1215,4,all
Dirk,Samwell-Tarly,Undirected,1216,4,all
Dolf,Shagga,Undirected,1217,10,all
Donal-Noye,Jeor-Mormont,Undirected,1218,4,all
Donal-Noye,Jon-Snow,Undirected,1219,47,all
Donal-Noye,Mag-Mar-Tun-Doh-Weg,Undirected,1220,6,all
Donal-Noye,Mance-Rayder,Undirected,1221,3,all
Donal-Noye,Qhorin-Halfhand,Undirected,1222,6,all
Donal-Noye,Stannis-Baratheon,Undirected,1223,4,all
Donella-Hornwood,Leobald-Tallhart,Undirected,1224,3,all
Donella-Hornwood,Luwin,Undirected,1225,7,all
Donella-Hornwood,Mors-Umber,Undirected,1226,3,all
Donella-Hornwood,Ramsay-Snow,Undirected,1227,3,all
Donella-Hornwood,Rodrik-Cassel,Undirected,1228,4,all
Dontos-Hollard,Joffrey-Baratheon,Undirected,1229,22,all
Dontos-Hollard,Lothor-Brune,Undirected,1230,3,all
Dontos-Hollard,Moon-Boy,Undirected,1231,8,all
Dontos-Hollard,Petyr-Baelish,Undirected,1232,4,all
Dontos-Hollard,Sansa-Stark,Undirected,1233,39,all
Dontos-Hollard,Stannis-Baratheon,Undirected,1234,3,all
Dontos-Hollard,Tyrion-Lannister,Undirected,1235,14,all
Dontos-Hollard,Willas-Tyrell,Undirected,1236,3,all
Doran-Martell,Ellaria-Sand,Undirected,1237,3,all
Doran-Martell,Gregor-Clegane,Undirected,1238,11,all
Doran-Martell,Myrcella-Baratheon,Undirected,1239,15,all
Doran-Martell,Nymeria-Sand,Undirected,1240,7,all
Doran-Martell,Obara-Sand,Undirected,1241,12,all
Doran-Martell,Oberyn-Martell,Undirected,1242,14,all
Doran-Martell,Quentyn-Martell,Undirected,1243,4,all
Doran-Martell,Robert-Baratheon,Undirected,1244,3,all
Doran-Martell,Tyene-Sand,Undirected,1245,6,all
Doran-Martell,Tyrion-Lannister,Undirected,1246,13,all
Doran-Martell,Tywin-Lannister,Undirected,1247,4,all
Doran-Martell,Varys,Undirected,1248,4,all
Doran-Martell,Viserys-Targaryen,Undirected,1249,3,all
Dorcas,Jocelyn-Swyft,Undirected,1250,8,all
Dorcas,Margaery-Tyrell,Undirected,1251,3,all
Dorcas,Osney-Kettleblack,Undirected,1252,3,all
Dorcas,Qyburn,Undirected,1253,3,all
Dorcas,Taena-of-Myr,Undirected,1254,6,all
Doreah,Drogo,Undirected,1255,5,all
Doreah,Irri,Undirected,1256,14,all
Doreah,Jhiqui,Undirected,1257,11,all
Doreah,Jorah-Mormont,Undirected,1258,3,all
Doreah,Viserys-Targaryen,Undirected,1259,3,all
Draqaz,Miklaz,Undirected,1260,3,all
Drennan,Squint,Undirected,1261,3,all
Drennan,Theon-Greyjoy,Undirected,1262,3,all
Drogo,Haggo,Undirected,1263,9,all
Drogo,Illyrio-Mopatis,Undirected,1264,16,all
Drogo,Irri,Undirected,1265,12,all
Drogo,Jhiqui,Undirected,1266,5,all
Drogo,Jhogo,Undirected,1267,7,all
Drogo,Jommo,Undirected,1268,3,all
Drogo,Jorah-Mormont,Undirected,1269,28,all
Drogo,Mirri-Maz-Duur,Undirected,1270,12,all
Drogo,Ogo,Undirected,1271,11,all
Drogo,Pono,Undirected,1272,4,all
Drogo,Qotho,Undirected,1273,13,all
Drogo,Quaro,Undirected,1274,3,all
Drogo,Rakharo,Undirected,1275,4,all
Drogo,Rhaego,Undirected,1276,5,all
Drogo,Robert-Baratheon,Undirected,1277,3,all
Drogo,Viserys-Targaryen,Undirected,1278,26,all
Dryn,Tormund,Undirected,1279,3,all
Dunsen,Gregor-Clegane,Undirected,1280,21,all
Dunsen,Ilyn-Payne,Undirected,1281,16,all
Dunsen,Joffrey-Baratheon,Undirected,1282,9,all
Dunsen,Meryn-Trant,Undirected,1283,16,all
Dunsen,Polliver,Undirected,1284,16,all
Dunsen,Rafford,Undirected,1285,23,all
Dunsen,Sandor-Clegane,Undirected,1286,10,all
Dunsen,Tickler,Undirected,1287,12,all
Dunsen,Weese,Undirected,1288,3,all
Dunstan-Drumm,Rodrik-Harlaw,Undirected,1289,3,all
Dunstan-Drumm,Victarion-Greyjoy,Undirected,1290,3,all
Dywen,Eddison-Tollett,Undirected,1291,5,all
Dywen,Grenn,Undirected,1292,12,all
Dywen,Jeor-Mormont,Undirected,1293,4,all
Dywen,Jon-Snow,Undirected,1294,13,all
Dywen,Samwell-Tarly,Undirected,1295,6,all
Ebben,Jon-Snow,Undirected,1296,10,all
Ebben,Qhorin-Halfhand,Undirected,1297,8,all
Ebben,Stonesnake,Undirected,1298,4,all
Eddard-Stark,Edmure-Tully,Undirected,1299,3,all
Eddard-Stark,Galbart-Glover,Undirected,1300,4,all
Eddard-Stark,Gendry,Undirected,1301,3,all
Eddard-Stark,Gerold-Hightower,Undirected,1302,3,all
Eddard-Stark,Gregor-Clegane,Undirected,1303,13,all
Eddard-Stark,Harwin,Undirected,1304,5,all
Eddard-Stark,High-Septon-(fat_one),Undirected,1305,4,all
Eddard-Stark,Howland-Reed,Undirected,1306,3,all
Eddard-Stark,Ilyn-Payne,Undirected,1307,11,all
Eddard-Stark,Jacks,Undirected,1308,4,all
Eddard-Stark,Jaime-Lannister,Undirected,1309,33,all
Eddard-Stark,Janos-Slynt,Undirected,1310,11,all
Eddard-Stark,Joffrey-Baratheon,Undirected,1311,41,all
Eddard-Stark,Jon-Arryn,Undirected,1312,51,all
Eddard-Stark,Jon-Snow,Undirected,1313,65,all
Eddard-Stark,Jory-Cassel,Undirected,1314,32,all
Eddard-Stark,Joss,Undirected,1315,5,all
Eddard-Stark,Loras-Tyrell,Undirected,1316,12,all
Eddard-Stark,Luwin,Undirected,1317,19,all
Eddard-Stark,Lyanna-Stark,Undirected,1318,19,all
Eddard-Stark,Lysa-Arryn,Undirected,1319,12,all
Eddard-Stark,Maron-Greyjoy,Undirected,1320,3,all
Eddard-Stark,Marq-Piper,Undirected,1321,3,all
Eddard-Stark,Mordane,Undirected,1322,11,all
Eddard-Stark,Mycah,Undirected,1323,3,all
Eddard-Stark,Petyr-Baelish,Undirected,1324,85,all
Eddard-Stark,Porther,Undirected,1325,4,all
Eddard-Stark,Pycelle,Undirected,1326,36,all
Eddard-Stark,Ramsay-Snow,Undirected,1327,4,all
Eddard-Stark,Raymun-Darry,Undirected,1328,4,all
Eddard-Stark,Renly-Baratheon,Undirected,1329,38,all
Eddard-Stark,Rhaegar-Targaryen,Undirected,1330,10,all
Eddard-Stark,Rickard-Karstark,Undirected,1331,4,all
Eddard-Stark,Rickon-Stark,Undirected,1332,15,all
Eddard-Stark,Robb-Stark,Undirected,1333,46,all
Eddard-Stark,Robert-Baratheon,Undirected,1334,334,all
Eddard-Stark,Rodrik-Cassel,Undirected,1335,7,all
Eddard-Stark,Roose-Bolton,Undirected,1336,5,all
Eddard-Stark,Sandor-Clegane,Undirected,1337,14,all
Eddard-Stark,Sansa-Stark,Undirected,1338,43,all
Eddard-Stark,Stannis-Baratheon,Undirected,1339,32,all
Eddard-Stark,Syrio-Forel,Undirected,1340,6,all
Eddard-Stark,Theon-Greyjoy,Undirected,1341,31,all
Eddard-Stark,Tobho-Mott,Undirected,1342,7,all
Eddard-Stark,Tomard,Undirected,1343,15,all
Eddard-Stark,Torrhen-Karstark,Undirected,1344,5,all
Eddard-Stark,Torrhen-Stark,Undirected,1345,3,all
Eddard-Stark,Tregar,Undirected,1346,4,all
Eddard-Stark,Tyrion-Lannister,Undirected,1347,40,all
Eddard-Stark,Tywin-Lannister,Undirected,1348,18,all
Eddard-Stark,Varly,Undirected,1349,4,all
Eddard-Stark,Varys,Undirected,1350,64,all
Eddard-Stark,Vayon-Poole,Undirected,1351,12,all
Eddard-Stark,Willam-Dustin,Undirected,1352,4,all
Eddard-Stark,Wyl-(guard),Undirected,1353,3,all
Eddard-Stark,Wylla,Undirected,1354,3,all
Eddard-Stark,Wyman-Manderly,Undirected,1355,4,all
Eddison-Tollett,Emmett,Undirected,1356,8,all
Eddison-Tollett,Gilly,Undirected,1357,3,all
Eddison-Tollett,Grenn,Undirected,1358,13,all
Eddison-Tollett,Hobb,Undirected,1359,4,all
Eddison-Tollett,Janos-Slynt,Undirected,1360,4,all
Eddison-Tollett,Jeor-Mormont,Undirected,1361,9,all
Eddison-Tollett,Jon-Snow,Undirected,1362,41,all
Eddison-Tollett,Mully,Undirected,1363,3,all
Eddison-Tollett,Othell-Yarwyck,Undirected,1364,3,all
Eddison-Tollett,Pypar,Undirected,1365,5,all
Eddison-Tollett,Samwell-Tarly,Undirected,1366,19,all
Eddison-Tollett,Satin,Undirected,1367,3,all
Eddison-Tollett,Watt,Undirected,1368,3,all
Edmure-Tully,Elmar-Frey,Undirected,1369,3,all
Edmure-Tully,Emmon-Frey,Undirected,1370,11,all
Edmure-Tully,Forley-Prester,Undirected,1371,3,all
Edmure-Tully,Hoster-Tully,Undirected,1372,21,all
Edmure-Tully,Ilyn-Payne,Undirected,1373,4,all
Edmure-Tully,Jaime-Lannister,Undirected,1374,35,all
Edmure-Tully,Karyl-Vance,Undirected,1375,4,all
Edmure-Tully,Lothar-Frey,Undirected,1376,4,all
Edmure-Tully,Lysa-Arryn,Undirected,1377,5,all
Edmure-Tully,Marq-Piper,Undirected,1378,8,all
Edmure-Tully,Petyr-Baelish,Undirected,1379,4,all
Edmure-Tully,Robb-Stark,Undirected,1380,51,all
Edmure-Tully,Roslin-Frey,Undirected,1381,19,all
Edmure-Tully,Ryman-Frey,Undirected,1382,5,all
Edmure-Tully,Tansy,Undirected,1383,3,all
Edmure-Tully,Tommen-Baratheon,Undirected,1384,4,all
Edmure-Tully,Tytos-Blackwood,Undirected,1385,3,all
Edmure-Tully,Tywin-Lannister,Undirected,1386,11,all
Edmure-Tully,Walder-Frey,Undirected,1387,13,all
Edric-Storm,Pylos,Undirected,1388,9,all
Edric-Storm,Robert-Baratheon,Undirected,1389,3,all
Edric-Storm,Shireen-Baratheon,Undirected,1390,3,all
Edric-Storm,Stannis-Baratheon,Undirected,1391,6,all
Edwyn-Frey,Jaime-Lannister,Undirected,1392,9,all
Edwyn-Frey,Ryman-Frey,Undirected,1393,5,all
Edwyn-Frey,Walder-Rivers,Undirected,1394,8,all
Elder-Brother,Meribald,Undirected,1395,3,all
Elder-Brother,Narbert,Undirected,1396,4,all
Eldon-Estermont,Steffon-Varner,Undirected,1397,3,all
Elia-Martell,Gregor-Clegane,Undirected,1398,7,all
Elia-Martell,Jaime-Lannister,Undirected,1399,4,all
Elia-Martell,Oberyn-Martell,Undirected,1400,9,all
Elia-Martell,Rhaegar-Targaryen,Undirected,1401,13,all
Elia-Martell,Tyrion-Lannister,Undirected,1402,6,all
Elia-Martell,Tywin-Lannister,Undirected,1403,3,all
Elinor-Tyrell,Margaery-Tyrell,Undirected,1404,5,all
Elinor-Tyrell,Megga-Tyrell,Undirected,1405,18,all
Elinor-Tyrell,Sansa-Stark,Undirected,1406,5,all
Elinor-Tyrell,Tallad,Undirected,1407,3,all
Ellaria-Sand,Oberyn-Martell,Undirected,1408,7,all
Ellaria-Sand,Tyrion-Lannister,Undirected,1409,4,all
Elmar-Frey,Jaime-Lannister,Undirected,1410,6,all
Elmar-Frey,Robb-Stark,Undirected,1411,9,all
Elmar-Frey,Roose-Bolton,Undirected,1412,3,all
Elmar-Frey,Tywin-Lannister,Undirected,1413,3,all
Elmar-Frey,Walder-Frey,Undirected,1414,6,all
Emmett,Hareth-(Moles-Town),Undirected,1415,3,all
Emmett,Hop-Robin,Undirected,1416,4,all
Emmett,Janos-Slynt,Undirected,1417,4,all
Emmett,Jon-Snow,Undirected,1418,15,all
Emmon-Cuy,Renly-Baratheon,Undirected,1419,3,all
Emmon-Cuy,Robar-Royce,Undirected,1420,3,all
Emmon-Frey,Forley-Prester,Undirected,1421,3,all
Emmon-Frey,Genna-Lannister,Undirected,1422,5,all
Emmon-Frey,Jaime-Lannister,Undirected,1423,8,all
Emmon-Frey,Ryman-Frey,Undirected,1424,4,all
Emmon-Frey,Tywin-Lannister,Undirected,1425,3,all
Emrick,Hareth-(Moles-Town),Undirected,1426,3,all
Emrick,Satin,Undirected,1427,3,all
